学校代号,学校名称,专业代号,专业名称,计划数,分数线,位次
5045,重庆资源与环境保护职业学院,520,移动互联应用技术,10,268,0
5045,重庆资源与环境保护职业学院,521,生态环境修复技术,8,268,0
5045,重庆资源与环境保护职业学院,522,康复治疗技术,10,268,0
5045,重庆资源与环境保护职业学院,523,工业机器人技术,10,328,279570
5045,重庆资源与环境保护职业学院,524,绿色低碳技术,8,346,275294
5045,重庆资源与环境保护职业学院,525,婴幼儿托育服务与管理,4,292,285953
5045,重庆资源与环境保护职业学院,526,电气自动化技术,10,339,277044
5045,重庆资源与环境保护职业学院,527,汽车电子技术,8,298,284887
5046,重庆理工职业学院,501,数字化设计与制造技术,12,314,282214
5046,重庆理工职业学院,502,新能源汽车技术,16,395,256934
5046,重庆理工职业学院,503,智能网联汽车技术,12,300,284539
5046,重庆理工职业学院,504,城市轨道交通运营管理,16,300,284561
5046,重庆理工职业学院,505,移动互联应用技术,7,309,283053
5046,重庆理工职业学院,506,软件技术,8,368,268435
5046,重庆理工职业学院,507,数字媒体技术,12,387,260714
5046,重庆理工职业学院,508,大数据技术,8,283,287513
5046,重庆理工职业学院,509,虚拟现实技术应用,7,326,279925
5046,重庆理工职业学院,510,人工智能技术应用,18,285,287143
5046,重庆理工职业学院,511,护理,40,268,0
5046,重庆理工职业学院,512,工业互联网技术,8,268,0
5046,重庆理工职业学院,513,康复治疗技术,8,271,289961
5046,重庆理工职业学院,514,财税大数据应用,6,317,281638
5046,重庆理工职业学院,515,智慧健康养老服务与管理,8,268,0
5046,重庆理工职业学院,516,社区康复,12,357,272209
5047,重庆海联职业技术学院,501,空中乘务,1,374,266263
5047,重庆海联职业技术学院,502,民航空中安全保卫,1,359,271581
5047,重庆海联职业技术学院,503,民航运输服务,1,404,252119
5047,重庆海联职业技术学院,504,高速铁路客运服务,1,374,266152
5047,重庆海联职业技术学院,505,民航安全技术管理,1,387,260765
5047,重庆海联职业技术学院,506,航空物流管理,1,416,245372
5047,重庆海联职业技术学院,507,飞机机电设备维修,1,408,249833
5047,重庆海联职业技术学院,508,航空地面设备维修,1,426,239252
5047,重庆海联职业技术学院,509,无人机应用技术,1,419,243655
5047,重庆海联职业技术学院,510,无人机测绘技术,1,387,260667
5047,重庆海联职业技术学院,511,应急救援技术,1,404,252449
5047,重庆海联职业技术学院,512,新能源汽车技术,1,417,244924
5047,重庆海联职业技术学院,513,汽车制造与试验技术,1,376,265150
5047,重庆海联职业技术学院,514,智能网联汽车技术,1,375,265631
5047,重庆海联职业技术学院,515,旅游管理,1,411,248419
5047,重庆海联职业技术学院,516,定制旅行管理与服务,1,373,266460
5047,重庆海联职业技术学院,517,智慧旅游技术应用,1,326,279919
5047,重庆海联职业技术学院,518,法律事务,1,465,208730
5047,重庆海联职业技术学院,519,工程造价,1,393,257882
5047,重庆海联职业技术学院,520,跨境电子商务,1,375,265812
5048,重庆传媒职业学院,501,数字媒体技术,8,363,270079
5048,重庆传媒职业学院,502,大数据技术,6,300,284567
5048,重庆传媒职业学院,503,云计算技术应用,6,331,278877
5048,重庆传媒职业学院,504,动漫制作技术,5,378,264623
5048,重庆传媒职业学院,505,康复治疗技术,6,415,245947
5048,重庆传媒职业学院,506,大数据与财务管理,6,336,277858
5048,重庆传媒职业学院,507,电子商务,4,351,273855
5048,重庆传媒职业学院,508,广播影视节目制作,5,378,264661
5048,重庆传媒职业学院,509,新闻采编与制作,6,391,258946
5048,重庆传媒职业学院,510,录音技术与艺术,4,354,273017
5048,重庆传媒职业学院,511,摄影摄像技术,5,354,272972
5048,重庆传媒职业学院,512,融媒体技术与运营,5,353,273247
5048,重庆传媒职业学院,513,传播与策划,5,344,275899
5048,重庆传媒职业学院,514,影视制片管理,4,318,281456
5048,重庆传媒职业学院,515,人工智能技术应用,8,310,282994
5048,重庆传媒职业学院,518,影视编导,5,332,278739
5049,重庆化工职业学院,501,药品生产技术,5,441,228746
5049,重庆化工职业学院,502,新能源材料应用技术,5,438,231139
5050,重庆经贸职业学院,501,大数据与会计,10,382,262831
5050,重庆经贸职业学院,502,电子商务,20,325,280103
5050,重庆经贸职业学院,503,统计与大数据分析,10,269,290404
5050,重庆经贸职业学院,505,大数据技术,15,268,0
5050,重庆经贸职业学院,506,新能源汽车技术,10,328,279474
5050,重庆经贸职业学院,507,民航安全技术管理,10,290,286272
5050,重庆经贸职业学院,508,物联网应用技术,20,296,285208
5050,重庆经贸职业学院,509,机电一体化技术,30,370,267711
5051,重庆健康职业学院,501,物联网应用技术,10,296,285264
5051,重庆健康职业学院,502,人工智能技术应用,10,318,281483
5051,重庆健康职业学院,503,护理,30,323,280498
5051,重庆健康职业学院,504,药学,15,325,280196
5051,重庆健康职业学院,505,健康管理,15,295,285444
5053,重庆数字产业职业技术学院,501,无人机应用技术,8,295,285410
5053,重庆数字产业职业技术学院,502,智能网联汽车技术,8,274,289347
5053,重庆数字产业职业技术学院,503,城市轨道交通运营管理,8,293,285759
5053,重庆数字产业职业技术学院,504,会计信息管理,5,313,282480
5053,重庆数字产业职业技术学院,505,移动商务,5,283,287555
5053,重庆数字产业职业技术学院,506,数字媒体技术,15,292,285898
5053,重庆数字产业职业技术学院,507,大数据技术,11,304,283937
5053,重庆数字产业职业技术学院,508,虚拟现实技术应用,5,302,284236
5053,重庆数字产业职业技术学院,509,人工智能数据工程技术,5,289,286456
5055,重庆现代制造职业学院,501,机械制造及自动化,10,318,281536
5055,重庆现代制造职业学院,502,模具设计与制造,6,345,275577
5055,重庆现代制造职业学院,503,新能源装备技术,4,268,0
5055,重庆现代制造职业学院,504,智能机电技术,10,268,0
5055,重庆现代制造职业学院,506,电气自动化技术,10,320,281199
5055,重庆现代制造职业学院,507,工业互联网应用,6,268,0
5055,重庆现代制造职业学院,508,国际商务,6,268,0
5055,重庆现代制造职业学院,510,采购与供应管理,7,268,0
5056,重庆能源职业学院,501,护理,20,268,0
5056,重庆能源职业学院,502,中药学,20,268,0
5056,重庆能源职业学院,503,新能源装备技术,10,268,0
5056,重庆能源职业学院,504,城市轨道交通运营管理,5,355,272808
5056,重庆能源职业学院,505,家具设计与制造,10,268,0
5056,重庆能源职业学院,506,密码技术应用,5,268,0
5056,重庆能源职业学院,507,计算机类,10,268,0
5056,重庆能源职业学院,508,汽车制造类,10,268,0
5057,重庆工信职业学院,501,药品生物技术,10,427,238527
5057,重庆工信职业学院,502,智能控制技术,10,425,239938
5058,重庆应用技术职业学院,501,计算机网络技术,10,268,0
5058,重庆应用技术职业学院,503,软件技术,10,268,0
5058,重庆应用技术职业学院,505,数字媒体技术,10,268,0
5058,重庆应用技术职业学院,506,汽车制造与试验技术,20,268,0
5058,重庆应用技术职业学院,507,汽车智能技术,40,268,0
5058,重庆应用技术职业学院,508,汽车电子技术,30,268,0
5058,重庆应用技术职业学院,509,新能源汽车技术,20,268,0
5058,重庆应用技术职业学院,510,建筑设计,10,268,0
5058,重庆应用技术职业学院,512,工程造价,10,268,0
5059,重庆智能工程职业学院,501,工业机器人技术,10,294,285628
5059,重庆智能工程职业学院,502,无人机应用技术,10,278,288482
5059,重庆智能工程职业学院,503,新能源汽车技术,10,268,0
5059,重庆智能工程职业学院,504,信息安全技术应用,10,268,0
5059,重庆智能工程职业学院,505,人工智能技术应用,10,268,0
5059,重庆智能工程职业学院,506,护理,10,268,0
5059,重庆智能工程职业学院,507,医学检验技术,10,328,279633
5060,重庆公共运输职业学院,501,铁道机车运用与维护,5,398,255156
5102,成都航空职业技术大学,501,航空复合材料成型与加工技术,1,485,188698
5102,成都航空职业技术大学,502,机电一体化技术,2,488,186087
5102,成都航空职业技术大学,503,电气自动化技术,1,489,184525
5102,成都航空职业技术大学,504,飞行器数字化制造技术,2,481,193453
5102,成都航空职业技术大学,505,飞行器数字化装配技术,2,477,197471
5102,成都航空职业技术大学,506,航空材料精密成型技术,2,479,195737
5102,成都航空职业技术大学,507,增材制造技术,2,457,215638
5102,成都航空职业技术大学,508,航空装备表面处理技术,2,473,201433
5102,成都航空职业技术大学,509,工业机器人技术,3,474,200076
5102,成都航空职业技术大学,512,飞机结构修理,1,481,192959
5102,成都航空职业技术大学,514,电子信息工程技术,3,475,199285
5102,成都航空职业技术大学,515,应用电子技术,2,474,200148
5108,成都银杏酒店管理学院,2,烹饪与营养教育,5,431,235810
5109,成都大学,501,工程造价(中外合作办学),19,455,217757
5119,南充职业技术学院,501,大数据技术,4,423,241025
5119,南充职业技术学院,502,电子商务,4,413,247201
5122,四川大学锦江学院,7,土木工程,2,487,186901
5123,四川工程职业技术大学,504,工程造价,6,405,251709
5123,四川工程职业技术大学,507,智能网联汽车技术,3,466,207801
5124,四川国际标榜职业学院,501,护理,15,268,0
5124,四川国际标榜职业学院,502,学前教育,15,268,0
5124,四川国际标榜职业学院,503,电子竞技运动与管理,15,271,289944
5124,四川国际标榜职业学院,504,影视多媒体技术(影视制作),20,294,285560
5124,四川国际标榜职业学院,505,家具设计与制造,15,268,0
5124,四川国际标榜职业学院,506,建筑室内设计,20,268,0
5124,四川国际标榜职业学院,507,电子商务,15,273,289557
5124,四川国际标榜职业学院,508,应用日语,15,268,0
5124,四川国际标榜职业学院,513,网络直播与运营,10,268,0
5124,四川国际标榜职业学院,514,人工智能技术应用,10,268,0
5124,四川国际标榜职业学院,516,数字媒体技术,10,291,286084
5125,四川建筑职业技术学院,502,建筑工程技术,2,443,227423
5126,四川交通职业技术学院,501,机械制造及自动化,1,485,188959
5126,四川交通职业技术学院,502,氢能技术应用,5,444,226879
5132,四川工商学院,3,数字经济,2,488,185660
5133,成都文理学院,2,艺术教育,1,561,98698
5133,成都文理学院,502,早期教育,20,268,0
5134,四川水利职业技术学院,501,电力系统自动化技术,5,462,211352
5136,成都外国语学院,14,朝鲜语,1,556,104444
5148,中国民用航空飞行学院,10,计算机科学与技术,1,568,89560
5151,四川旅游学院,1,建筑电气与智能化(中外合作办学),1,501,171015
5152,四川化工职业技术学院,501,药品生产技术,10,437,231673
5152,四川化工职业技术学院,502,应用化工技术,39,416,245447
5154,四川华新现代职业学院,501,动漫制作技术,6,321,280887
5155,四川铁道职业学院,501,城市轨道车辆应用技术,5,461,212258
5155,四川铁道职业学院,502,城市轨道交通机电技术,5,458,215171
5155,四川铁道职业学院,503,铁道供电技术,1,478,196438
5155,四川铁道职业学院,504,城市轨道交通供配电技术,2,456,216636
5155,四川铁道职业学院,505,高速铁路综合维修技术,2,467,206731
5155,四川铁道职业学院,506,电气自动化技术,2,470,203914
5155,四川铁道职业学院,507,铁道通信与信息化技术,2,476,198086
5156,四川文轩职业学院,501,中文,6,308,283326
5156,四川文轩职业学院,502,护理,40,268,0
5156,四川文轩职业学院,503,口腔医学技术,14,369,267949
5156,四川文轩职业学院,504,康复治疗技术,4,328,279536
5156,四川文轩职业学院,505,助产,2,332,278693
5156,四川文轩职业学院,506,药学,8,313,282398
5156,四川文轩职业学院,507,中药学,36,268,0
5156,四川文轩职业学院,508,空中乘务,2,326,280063
5156,四川文轩职业学院,509,高速铁路客运服务,2,327,279722
5156,四川文轩职业学院,510,计算机应用技术,6,354,272938
5156,四川文轩职业学院,511,计算机网络技术,10,314,282334
5156,四川文轩职业学院,512,大数据技术,2,330,279079
5156,四川文轩职业学院,513,数字媒体技术,2,346,275265
5156,四川文轩职业学院,514,财税大数据应用,2,324,280400
